every,-459.18738,-3357.0713
health,-994.8414,5861.981
japan,6305.2324,1653.3
head,-1162.4047,1968.9207
ago,118.14985,-1547.035
night,-1018.28503,-3992.6719
big,-1141.235,-3765.5857
cup,5124.924,-3721.196
election,-121.25861,2926.9395
region,4919.7466,2772.7734
director,-1847.8611,6342.3945
talks,1339.1875,815.9941
program,-726.9728,3121.9197
far,1530.843,-2353.011
today,-232.04897,-178.8827
statement,-1883.3379,4489.0767
july,2254.139,916.57324
although,-2098.0876,1605.1545
district,2038.2372,4736.3853
again,-2100.7004,-4013.3374
born,977.4473,2741.1228
development,2228.5867,5158.0405
leaders,238.5589,1604.3427
council,-222.80815,6323.4536
close,2679.48,-3012.7656
record,5882.431,-3288.1494
along,2927.7202,-2422.3208
county,3242.8542,4613.632
france,7369.3223,-862.9484
went,-880.4575,-5366.875
point,2792.614,-3698.7456
must,-3995.2288,96.81898
spokesman,-2150.0771,5420.8047
your,-3919.0234,-2676.576
member,-103.202225,4754.7827
plan,-2001.9392,1159.4015
financial,810.6875,3872.352
april,1886.3569,1031.6112
recent,-239.68466,1773.4905
campaign,-213.39104,-413.9596
become,-1109.2324,-212.6185
troops,-755.8597,-1762.5979
whether,-4724.4507,1278.3555
lost,-578.386,-5139.6416
music,2295.3042,1895.2078
got,-3220.1377,-5024.818
israeli,54.163685,2754.939
need,-4467.1646,-100.94377
lead,2131.436,-4286.4463
already,-2385.6824,-123.370316
russia,5739.2104,788.2652
though,-3426.9746,256.40497
might,-4452.08,-394.06522
free,-625.3027,-3535.2097
hit,2345.9397,-5941.901
rights,-2736.1477,4666.3887
information,-1710.1433,3506.0432
away,-1817.7512,-5639.4136
others,-4051.6375,-783.38403
control,-1984.3202,711.3794
within,2477.9492,1290.83
large,282.43304,-526.6914
economy,2090.2346,1906.7275
press,-1472.2554,4066.7776
agency,-658.3852,4939.0464
water,3565.7903,-1265.3275
died,-2346.1812,1750.5417
career,2964.0615,-3088.2817
making,-585.4134,-4583.5093
deal,-1902.9227,-1382.229
attack,-242.61574,-1469.6216
side,2382.9246,-3103.6562
seven,3695.026,-3303.923
better,-2629.7979,-3221.6414
less,454.15704,-2928.5867
september,2082.1963,1307.1421
once,-3087.1846,-2696.9119
clinton,-2934.6956,1415.5447
main,3760.1895,1881.1533
due,-523.64233,1522.6306
committee,-1306.707,5318.458
building,-2647.8733,3262.658
conference,2035.3168,3018.626
club,1577.4703,-730.4856
january,1931.2668,1219.1498
decision,-2070.9907,3304.7532
stock,1550.3877,1848.1475
america,3460.3042,1534.0597
given,-3612.8652,506.1806
give,-3006.2812,-3197.634
often,-2903.007,-591.0592
announced,-304.882,2323.1692
television,1308.1338,1095.737
industry,2611.4854,3538.7756
order,-3541.913,1336.6672
young,-1855.8098,-1124.9277
palestinian,-1407.7628,3522.9968
age,169.02444,91.21426
start,367.58835,-5625.815
administration,-2275.0906,5688.7007
russian,4124.636,1394.8784
prices,3365.3423,-835.0334
round,4432.219,-5120.2563
december,1975.8339,1433.792
nations,2366.4863,2539.5596
human,-2783.6714,4391.686
india,7312.158,303.79016
defense,-432.28885,2812.5476
asked,-4403.7803,922.73267
total,3477.6335,-2232.8003
october,2240.707,1293.0343
players,-195.37465,-4022.0154
bill,-4278.506,1860.1427
important,-473.19955,87.353226
southern,6583.664,1815.6581
move,-680.75287,-3126.9402
fire,-2130.5332,-971.77325
population,2275.6577,3881.1624
rose,5373.211,-1526.2888
november,1820.0808,1369.2334
include,1583.4215,2163.7915
further,-1080.7145,995.898
nuclear,1961.731,5323.6772
street,1889.9991,69.16053
taken,-3389.9006,-1095.2272
media,732.29114,4404.3237
different,-537.65564,-1405.2477
issue,-2196.68,3488.1243
received,-1853.1418,1728.9244
secretary,-1544.5394,6329.199
return,-2276.9355,-3039.0283
college,300.50885,4673.6274
working,-3231.7334,463.90927
community,354.739,5850.417
eight,3480.4998,-3539.4966
groups,755.1991,2839.0269
despite,212.83226,-725.24646
level,2176.5686,183.09293
largest,4733.403,2493.4587
whose,-2755.1287,866.25836
attacks,813.17096,-346.0795
germany,6543.915,1488.7944
august,1767.4637,1174.2784
change,-3169.391,1874.6796
church,-1913.7762,5547.9917
nation,3595.3562,1576.2114
german,4571.9004,3195.7366
station,3077.3472,2800.0017
london,3983.3472,3766.6804
weeks,398.49347,-1977.8776
having,-4045.8757,-1812.1128
research,2389.8381,6252.5854
black,-1908.3953,296.41467
services,938.6624,4764.1504
story,-1832.4573,-2320.85
europe,5551.4863,1931.3179
sales,2812.725,519.07544
policy,-607.2477,5278.218
visit,1011.3697,1712.6884
northern,6744.972,1716.79
lot,-4745.2905,-2395.818
across,3219.654,-2577.2178
per,3998.943,-2496.456
current,1939.6355,3324.393
board,-2200.2034,4443.0474
football,2431.3523,253.95557
ministry,-827.37134,6206.8213
workers,-1710.9465,1015.94214
vote,-478.6097,823.8298
book,-2262.293,643.2929
fell,4185.918,-3395.347
seen,-2686.5095,-505.22275
role,-3022.5386,3556.1724
students,-965.43243,2061.86
shares,4286.234,-566.8839
iran,4489.8335,2753.7126
process,-3415.526,879.4772
agreement,-375.44977,2105.7188
quarter,5473.768,-3305.4634
full,-2640.077,-2585.2944
match,4321.6753,-4997.69
started,-1283.9264,-4053.1245
growth,2882.6572,1759.4889
yet,-3152.434,-1097.5874
moved,1285.4685,-2640.1414
possible,-2729.279,389.06146
western,6350.451,2305.0142
special,-3149.731,2467.3835
plans,-2036.0312,1279.2166
interest,-569.8186,2218.2122
behind,444.6386,-5245.303
strong,1271.9387,-1282.2397
england,5874.29,-1208.5107
named,16.780884,1685.8954
food,-1074.043,1550.579
period,3164.029,-543.9448
real,-2948.8108,-967.94934
authorities,-2482.9333,3523.133
car,-1838.5,-3912.9297
term,267.63986,4281.5483
rate,3917.0002,1120.6023
race,2271.0151,-3871.072
nearly,2251.023,-3588.4844
korea,6579.2466,433.94232
enough,-3515.5894,-3803.4365
site,-790.66284,2211.4304
opposition,426.58325,2602.3154
keep,-3315.017,-2984.3682
call,-2245.5994,-2105.7144
future,-2680.913,1952.9249
taking,-1356.9705,-4559.0166
island,4838.9287,1575.2742
road,4077.0208,-1951.0051
outside,-879.5728,-331.1476
really,-5326.6323,-2576.0752
century,2817.8528,-145.32382
democratic,130.46272,3387.937
almost,-15.40934,-3749.3599
single,388.45966,-3802.317
share,2651.1956,-3278.828
leading,5161.4814,-1275.5549
trying,-4078.406,-4202.5747
find,-5077.597,-2463.2144
album,-230.62097,-1746.5074
senior,66.46354,3948.8118
minutes,2283.27,-5647.3003
together,-1534.4276,-4177.743
congress,-2566.131,2285.2097
index,3714.4922,1250.0121
australia,7642.076,-628.41064
results,3507.6409,-76.66995
hard,-3155.139,-4294.312
hours,522.5991,-4139.744
land,-165.22841,-1229.695
action,-2363.5732,854.78925
higher,2925.8352,240.581
field,1934.1095,-2279.3198
cut,1327.7007,-3883.1213
coach,-429.48865,-1855.7662
elections,850.6839,2009.7368
san,1921.902,-386.32565
issues,-83.64403,4521.5986
executive,-1571.8356,5473.288
february,2070.788,1140.3263
production,2713.4438,1427.387
areas,2541.7986,1698.6562
river,4922.063,-827.67664
face,-742.9235,-3942.6094
using,-1153.0189,-1265.2688
japanese,3236.018,2325.357
